,IncomePA,cm_occup,E2Channel,IsKarvy,KRA YN,age,months_since_last_login,months_since_last_trade,total_logins_one_year,total_trades_one_year,referees_avg_logins_in_last_year,referees_avg_trades_in_last_year,target
244,<=1L,P,CAT,0,N,19.0,5.70116379286821,132.0,14.0,0.0,0.0,0.0,0.0
245,<=1L,S,CAT,0,Y,20.0,1.16718978929524,2.25140096406269,5.0,1.0,0.0,0.0,0.0
246,<=1L,S,CAT,0,Y,19.0,4.48553308176531,1.79143258688862,7.0,1.0,0.0,0.0,0.0
247,5_10L,P,CAT,0,Y,37.0,7.01535915622269,132.0,1.0,0.0,0.0,0.0,0.0
248,<=1L,S,CAT,0,N,19.0,0.312962803114826,0.641511643953447,76.0,2.0,0.0,0.0,0.0
249,<=1L,S,CAT,0,N,21.0,3.59845121150103,132.0,34.0,0.0,0.0,0.0,0.0
250,5_10L,P,CAT,0,Y,24.0,6.39111635862931,1.7257228187209,6.0,1.0,0.0,0.0,0.0
251,<=1L,S,CAT,0,Y,21.0,4.12412935684283,3.79558051600421,9.0,1.0,0.0,0.0,0.0
252,<=1L,S,CAT,0,Y,20.0,1.2000446733791,1.33146420971455,16.0,1.0,0.0,0.0,0.0
253,5_10L,S,CAT,0,N,22.0,4.74837215443621,2.02141677547565,8.0,2.0,0.0,0.0,0.0
254,<=1L,S,CAT,0,N,23.0,0.312962803114826,0.641511643953447,62.0,4.0,0.0,0.0,0.0
255,<=1L,S,CAT,0,Y,19.0,0.411527455366412,1.29860932563069,34.0,1.0,0.0,1.0,0.6666666666666666
256,5_10L,S,CAT,0,N,31.0,0.37867257128255,0.772931180288895,15.0,1.0,0.0,1.0,1.0
257,<=1L,P,CAT,0,N,47.0,0.312962803114826,0.37867257128255,379.0,69.0,0.0,0.0,0.0
258,<=1L,S,CAT,0,Y,20.0,0.54294699170186,1.23289955746296,26.0,1.0,22.0,1.0,1.0
259,<=1L,S,CAT,0,N,22.0,1.36431909379841,1.49573863013386,12.0,1.0,0.0,0.0,0.0
260,<=1L,S,CAT,0,Y,22.0,0.345817687198688,1.00291536887593,27.0,1.0,2.0,1.0,1.0
261,5_10L,P,CAT,0,Y,21.0,4.68266238626848,132.0,19.0,0.0,0.0,0.0,0.0
262,<=1L,S,CAT,0,Y,27.0,0.871495832540481,1.10148002112752,26.0,2.0,1.0,1.0,1.0
263,<=1L,P,CAT,0,N,44.0,132.0,1.23289955746296,5.0,1.0,0.0,0.0,0.0
264,<=1L,S,CAT,0,Y,22.0,2.02141677547565,2.02141677547565,1.0,1.0,0.0,0.0,0.0
265,5_10L,P,CAT,0,Y,19.0,3.23704748657855,3.368467022914,20.0,4.0,8.5,0.25,0.2
266,<=1L,P,CAT,0,N,26.0,132.0,132.0,0.0,0.0,0.0,0.0,0.0
267,<=1L,S,CAT,0,Y,28.0,0.970060484792067,1.49573863013386,47.0,1.0,6.75,1.0,0.7142857142857143
268,<=1L,S,CAT,0,Y,21.0,4.61695261810076,132.0,22.0,0.0,0.0,0.0,0.0
269,<=1L,S,CAT,0,Y,19.0,0.871495832540481,1.69286793463703,13.0,1.0,0.0,0.0,0.0
270,5_10L,S,CAT,0,Y,21.0,2.28425584814655,132.0,13.0,0.0,0.0,0.0,0.0
271,<=1L,P,CAT,0,N,39.0,4.78122703852007,4.87979169077166,36.0,4.0,0.0,0.0,0.0
272,<=1L,S,CAT,0,Y,18.0,0.411527455366412,0.411527455366412,3.0,2.0,0.0,0.0,0.0
273,<=1L,S,CAT,0,N,19.0,0.312962803114826,0.575801875785722,4.0,1.0,0.0,0.0,0.0
274,5_10L,P,CAT,0,Y,22.0,132.0,0.838640948456619,0.0,1.0,0.0,0.333333333333333,0.2
275,1_5L,S,CAT,0,N,22.0,1.79143258688862,1.92285212322407,2.0,1.0,0.0,0.0,0.0
276,<=1L,S,CAT,0,Y,40.0,2.44853026856586,2.6785144571529,10.0,1.0,0.0,0.0,0.0
277,<=1L,S,CAT,0,Y,34.0,3.53274144333331,132.0,42.0,0.0,0.0,0.0,0.0
278,<=1L,Student,CAT,0,N,18.0,0.345817687198688,1.95570700730793,58.0,1.0,0.0,0.0,0.0
279,5_10L,P,CAT,0,Y,24.0,6.88393961988724,1.98856189139179,50.0,1.0,0.0,0.0,0.0
280,5_10L,P,CAT,0,Y,20.0,1.33146420971455,132.0,47.0,0.0,5.0,2.0,0.3333333333333333
281,5_10L,P,CAT,0,N,19.0,7.179633576642,132.0,11.0,0.0,1.0,0.0,0.0
282,<=1L,S,CAT,0,N,22.0,1.03577025295979,1.49573863013386,60.0,1.0,0.0,0.0,0.0
283,5_10L,P,CAT,0,N,20.0,1.39717397788227,132.0,36.0,0.0,17.0,0.0,0.0
284,<=1L,S,CAT,0,Y,23.0,0.312962803114826,0.970060484792067,67.0,2.0,12.0,2.0,0.6666666666666666
285,<=1L,P,CAT,0,N,19.0,132.0,132.0,0.0,0.0,0.0,0.0,0.0
286,5_10L,S,CAT,0,N,21.0,2.34996561631428,2.44853026856586,32.0,2.0,0.0,0.0,0.0
287,5_10L,S,CAT,0,N,51.0,132.0,1.79143258688862,0.0,1.0,0.0,0.0,0.0
288,<=1L,P,CAT,0,N,19.0,132.0,132.0,0.0,0.0,0.0,0.0,0.0
289,5_10L,S,CAT,0,N,33.0,1.23289955746296,1.7257228187209,30.0,1.0,0.0,0.0,0.0
290,<=1L,S,CAT,0,Y,56.0,0.345817687198688,0.37867257128255,45.0,1.0,0.0,0.0,0.0
291,5_10L,P,CAT,0,Y,23.0,5.40546983611345,1.79143258688862,7.0,1.0,0.0,0.0,0.0
292,5_10L,P,CAT,0,Y,30.0,6.22684193821,132.0,27.0,0.0,0.0,0.0,0.0
293,<=1L,S,CAT,0,Y,21.0,0.772931180288895,1.26575444154683,14.0,1.0,6.0,1.0,1.0
294,5_10L,P,CAT,0,N,19.0,132.0,132.0,0.0,0.0,0.0,0.0,0.0
295,<=1L,S,CAT,0,N,20.0,1.29860932563069,2.18569119589497,24.0,1.0,0.0,0.0,0.0
296,<=1L,S,CAT,0,Y,28.0,1.85714235505634,2.18569119589497,26.0,2.0,0.0,0.0,0.0
297,5_10L,P,CAT,0,Y,60.0,3.43417679108172,132.0,66.0,0.0,0.0,0.0,0.0
298,<=1L,S,CAT,0,Y,24.0,3.13848283432697,132.0,124.0,0.0,0.0,0.0,0.0
299,5_10L,P,CAT,0,Y,20.0,5.73401867695207,132.0,4.0,0.0,0.0,0.0,0.0
300,<=1L,S,CAT,0,Y,21.0,0.345817687198688,0.608656759869584,27.0,1.0,2.5,1.0,0.6666666666666666
301,<=1L,S,CAT,0,Y,20.0,0.312962803114826,1.26575444154683,10.0,1.0,0.0,0.0,0.0
302,5_10L,P,CAT,0,N,19.0,6.35826147454545,132.0,10.0,0.0,0.0,0.0,0.0
303,<=1L,S,CAT,0,N,20.0,0.345817687198688,0.411527455366412,30.0,2.0,0.0,1.0,0.3333333333333333
304,<=1L,P,CAT,0,N,20.0,0.312962803114826,0.838640948456619,9.0,1.0,0.0,0.0,0.0
305,<=1L,S,CAT,0,Y,20.0,0.312962803114826,0.871495832540481,22.0,1.0,0.0,1.0,1.0
306,5_10L,P,CAT,0,N,21.0,3.03991818207538,132.0,36.0,0.0,0.0,0.0,0.0
307,<=1L,S,CAT,0,N,23.0,0.838640948456619,1.03577025295979,15.0,1.0,4.0,1.0,1.0
308,<=1L,S,CAT,0,Y,21.0,1.52859351421772,2.38282050039814,17.0,1.0,0.0,0.0,0.0
309,5_10L,P,CAT,0,N,26.0,132.0,0.838640948456619,0.0,1.0,0.0,0.0,0.0
310,5_10L,P,CAT,0,N,20.0,6.39111635862931,132.0,24.0,0.0,1.0,0.0,0.0
311,<=1L,S,CAT,0,N,20.0,0.312962803114826,0.608656759869584,9.0,1.0,0.0,0.0,0.0
312,5_10L,P,CAT,0,Y,31.0,3.368467022914,0.37867257128255,43.0,1.0,9.0,0.0,0.0
313,<=1L,S,CAT,0,Y,24.0,1.16718978929524,1.75857770280476,34.0,1.0,0.0,0.0,0.0
314,<=1L,S,CAT,0,N,46.0,0.510092107617998,3.33561213883014,122.0,1.0,8.0,2.0,1.0
315,5_10L,P,CAT,0,Y,21.0,6.62110054721635,1.79143258688862,4.0,1.0,11.0,0.0,0.0
316,<=1L,S,CAT,0,N,19.0,0.805786064372757,1.92285212322407,153.0,1.0,3.0,1.0,0.3333333333333333
317,5_10L,P,CAT,0,N,19.0,4.25554889317828,1.75857770280476,4.0,1.0,9.0,0.0,0.0
318,<=1L,S,CAT,0,Y,19.0,1.88999723914021,2.18569119589497,26.0,1.0,0.0,0.0,0.0
319,<=1L,P,CAT,0,N,21.0,132.0,132.0,0.0,0.0,0.0,0.0,0.0
320,5_10L,P,CAT,0,N,38.0,132.0,132.0,0.0,0.0,0.0,0.0,0.0
321,<=1L,S,CAT,0,Y,20.0,1.7257228187209,1.79143258688862,2.0,1.0,0.0,0.0,0.0
322,5_10L,P,CAT,0,N,18.0,8.29669963549331,132.0,40.0,0.0,0.0,0.0,0.0
323,<=1L,S,CAT,0,N,18.0,1.82428747097248,132.0,55.0,0.0,0.0,0.0,0.0
324,5_10L,P,CAT,0,N,20.0,3.23704748657855,3.79558051600421,130.0,1.0,26.0,2.0,0.25
325,5_10L,P,CAT,0,N,23.0,132.0,132.0,0.0,0.0,0.0,0.0,0.0
326,<=1L,S,CAT,0,Y,19.0,1.03577025295979,1.33146420971455,15.0,1.0,4.0,1.0,0.2857142857142857
327,<=1L,S,CAT,0,N,22.0,1.92285212322407,2.21854607997883,10.0,1.0,0.0,0.0,0.0
328,<=1L,P,CAT,0,N,42.0,5.24119541569414,132.0,9.0,0.0,0.0,0.0,0.0
329,5_10L,P,CAT,0,Y,24.0,6.292551706377729,132.0,15.0,0.0,0.0,1.0,0.14285714285714285
330,<=1L,S,CAT,0,N,20.0,0.54294699170186,1.98856189139179,67.0,1.0,0.0,0.0,0.0
331,<=1L,P,CAT,0,N,45.0,132.0,132.0,0.0,0.0,0.0,0.0,0.0
332,5_10L,P,CAT,0,N,23.0,11.8450271165504,132.0,0.0,0.0,0.0,0.0,0.0
333,5_10L,P,CAT,0,Y,21.0,2.64565957306903,2.80993399348834,48.0,2.0,10.0,0.333333333333333,0.25
334,5_10L,S,CAT,0,N,21.0,1.56144839830159,1.69286793463703,7.0,1.0,6.0,1.0,1.0
335,5_10L,S,CAT,0,N,18.0,0.312962803114826,2.64565957306903,20.0,2.0,13.0,4.0,1.0
336,<=1L,S,CAT,0,N,20.0,0.411527455366412,2.6785144571529,83.0,1.0,1.0,1.0,1.0
337,<=1L,P,CAT,0,N,51.0,132.0,0.838640948456619,0.0,1.0,37.0,0.0,0.0
338,5_10L,P,CAT,0,N,19.0,0.575801875785722,2.64565957306903,238.0,18.0,0.0,0.0,0.0
339,1_5L,S,CAT,0,N,26.0,0.345817687198688,3.72987074783648,1240.0,7.0,0.0,0.0,0.0
340,<=1L,S,CAT,0,Y,19.0,3.59845121150103,3.79558051600421,100.0,1.0,0.0,0.0,0.0
341,<=1L,S,CAT,0,Y,19.0,1.33146420971455,2.1528363118111,13.0,1.0,0.0,0.0,0.0
342,5_10L,P,CAT,0,Y,32.0,2.415675384482,132.0,84.0,0.0,0.0,0.0,0.0
343,5_10L,S,CAT,0,N,24.0,1.00291536887593,1.00291536887593,3.0,1.0,0.0,0.0,0.0
344,5_10L,P,CAT,0,Y,21.0,4.61695261810076,1.92285212322407,7.0,1.0,0.0,0.0,0.0
345,<=1L,P,CAT,0,N,35.0,132.0,0.838640948456619,0.0,1.0,0.0,0.0,0.0
346,5_10L,Retired,CAT,0,Y,20.0,3.20419260249469,132.0,29.0,0.0,16.3333333333333,2.33333333333333,0.2857142857142857
347,5_10L,P,CAT,0,N,21.0,4.71551727035235,132.0,2.0,0.0,166.0,1.0,1.0
348,<=1L,S,CAT,0,N,22.0,5.01121122710711,3.79558051600421,122.0,1.0,25.0,0.0,0.0
349,5_10L,P,CAT,0,Y,19.0,1.75857770280476,2.6785144571529,8.0,1.0,0.0,0.0,0.0
350,<=1L,S,CAT,0,N,21.0,0.575801875785722,2.02141677547565,26.0,1.0,0.0,0.0,0.0
351,<=1L,S,CAT,0,Y,33.0,0.411527455366412,0.641511643953447,21.0,1.0,35.5,2.0,0.5
352,5_10L,S,CAT,0,Y,22.0,4.25554889317828,132.0,27.0,0.0,0.0,0.0,0.0
353,5_10L,P,CAT,0,Y,30.0,0.312962803114826,1.98856189139179,235.0,3.0,0.0,0.0,0.0
354,5_10L,P,CAT,0,Y,27.0,5.7997284451198,132.0,9.0,0.0,0.0,0.0,0.0
355,5_10L,P,CAT,0,N,22.0,4.25554889317828,132.0,27.0,1.0,0.0,0.0,0.0
356,5_10L,P,CAT,0,N,24.0,132.0,132.0,0.0,0.0,0.0,0.0,0.0
357,<=1L,P,CAT,0,N,21.0,4.94550145893938,132.0,36.0,0.0,0.0,0.0,0.0
358,5_10L,P,Franchisee,0,N,26.0,2.21854607997883,3.1056279502431,384.0,397.0,0.0,0.0,0.0
359,5_10L,P,Franchisee,0,N,25.0,0.510092107617998,0.805786064372757,7.0,1.0,0.0,0.0,0.0
360,1_5L,S,CAT,0,N,27.0,0.312962803114826,0.312962803114826,855.0,384.0,0.0,0.0,1.0
361,5_10L,P,CAT,0,Y,37.0,0.707221412121171,1.98856189139179,333.0,5.0,0.0,0.0,0.0
362,<=1L,S,CAT,0,N,40.0,0.411527455366412,0.838640948456619,11.0,1.0,0.0,0.0,0.0
363,1_5L,S,CAT,0,N,28.0,0.575801875785722,12.2721406096406,558.0,0.0,0.0,0.0,0.0
364,<=1L,S,CAT,0,Y,21.0,0.411527455366412,0.575801875785722,10.0,1.0,0.0,0.0,0.0
365,5_10L,P,CAT,0,N,29.0,4.25554889317828,4.321258661346,213.0,7.0,372.0,12.0,0.5
366,<=1L,S,CAT,0,Y,20.0,0.411527455366412,1.00291536887593,9.0,1.0,4.0,1.0,1.0
367,<=1L,P,CAT,0,N,22.0,132.0,1.56144839830159,0.0,1.0,0.0,0.0,0.0
368,<=1L,S,CAT,0,Y,27.0,0.345817687198688,0.37867257128255,11.0,1.0,0.0,0.0,0.0
369,<=1L,S,CAT,0,N,26.0,0.312962803114826,0.312962803114826,223.0,28.0,0.0,0.0,0.0
370,5_10L,P,CAT,0,N,24.0,6.78537496763566,132.0,21.0,0.0,0.0,0.0,0.0
371,<=1L,P,CAT,0,N,44.0,132.0,132.0,0.0,0.0,0.0,0.0,0.0
372,5_10L,P,CAT,0,N,19.0,132.0,132.0,4.0,0.0,0.0,0.0,0.0
373,<=1L,S,CAT,0,N,19.0,0.312962803114826,0.772931180288895,7.0,1.0,0.0,0.0,0.0
374,<=1L,S,CAT,0,Y,33.0,0.345817687198688,0.411527455366412,150.0,24.0,13.0,1.0,1.0
375,<=1L,P,CAT,0,N,21.0,132.0,1.98856189139179,0.0,1.0,0.0,0.0,0.0
376,<=1L,S,CAT,0,N,20.0,0.312962803114826,0.37867257128255,517.0,35.0,0.0,0.0,0.0
377,<=1L,ST,CAT,0,N,32.0,132.0,132.0,0.0,0.0,0.0,0.0,0.0
378,1_5L,S,CAT,0,N,32.0,0.312962803114826,0.312962803114826,6463.0,517.0,0.0,0.0,0.0
379,<=1L,S,CAT,0,Y,27.0,0.54294699170186,0.805786064372757,19.0,2.0,20.0,1.0,0.3333333333333333
380,5_10L,P,CAT,0,N,18.0,2.18569119589497,4.91264657485552,23.0,1.0,51.0,8.0,1.0
381,5_10L,P,CAT,0,N,19.0,3.30275725474628,3.79558051600421,38.0,1.0,0.0,0.5,0.5
382,5_10L,S,CAT,0,N,18.0,0.970060484792067,3.6313060955849,71.0,1.0,36.0,0.0,0.0
383,<=1L,S,CAT,0,Y,49.0,0.772931180288895,0.838640948456619,8.0,1.0,0.0,0.0,0.0
384,<=1L,H,CAT,0,N,36.0,132.0,132.0,0.0,0.0,0.0,0.0,0.0
385,<=1L,S,CAT,0,Y,18.0,0.772931180288895,0.805786064372757,2.0,1.0,0.0,0.0,0.0
386,<=1L,S,CAT,0,N,18.0,3.95985493642352,3.79558051600421,24.0,1.0,0.0,0.0,0.0
387,<=1L,S,CAT,0,Y,19.0,0.37867257128255,0.411527455366412,19.0,1.0,0.0,0.0,0.0
388,5_10L,P,CAT,0,N,23.0,132.0,1.69286793463703,4.0,1.0,0.0,0.0,0.0
389,<=1L,P,CAT,0,N,22.0,0.312962803114826,0.312962803114826,5166.0,1571.0,288.0,18.0,0.5
390,5_10L,P,CAT,0,N,19.0,8.36240940366104,132.0,4.0,0.0,3.0,0.2,0.07142857142857142
391,<=1L,S,CAT,0,Y,24.0,2.54709492081745,132.0,18.0,0.0,0.0,0.0,0.0
392,5_10L,P,CAT,0,Y,26.0,132.0,0.37867257128255,0.0,1.0,6.0,0.0,0.0
393,<=1L,S,CAT,0,Y,21.0,0.871495832540481,2.87564376165607,139.0,3.0,0.0,0.0,0.0
394,<=1L,S,CAT,0,N,25.0,0.510092107617998,1.06862513704365,79.0,1.0,2.70967741935484,4.21212121212121,0.8536585365853658
395,5_10L,P,CAT,0,Y,19.0,1.49573863013386,132.0,21.0,0.0,3.0,0.0,0.0
396,<=1L,S,CAT,0,N,18.0,0.970060484792067,1.56144839830159,22.0,1.0,0.0,0.0,0.0
397,<=1L,P,CAT,0,N,19.0,132.0,0.838640948456619,0.0,1.0,0.0,0.0,0.0
398,5_10L,P,CAT,0,N,35.0,4.12412935684283,132.0,7.0,0.0,0.0,0.0,0.0
399,<=1L,S,CAT,0,Y,21.0,0.312962803114826,0.411527455366412,24.0,1.0,0.0,1.0,0.3333333333333333
400,5_10L,S,CAT,0,N,28.0,0.674366528037309,1.46288374605,134.0,2.0,17.0,2.0,1.0
401,5_10L,P,CAT,0,N,19.0,4.28840377726214,3.79558051600421,14.0,1.0,38.6,1.4,0.6
402,5_10L,P,CAT,0,Y,19.0,6.58824566313249,132.0,122.0,0.0,5.0,0.0,0.0
403,5_10L,P,CAT,0,Y,38.0,132.0,132.0,0.0,0.0,0.0,0.0,0.0
404,1_5L,S,CAT,0,N,22.0,132.0,132.0,0.0,0.0,0.0,0.0,0.0
405,<=1L,ST,CAT,0,N,21.0,10.9579452462861,132.0,3.0,0.0,0.0,0.0,0.0
406,<=1L,S,CAT,0,Y,20.0,1.66001305055317,2.21854607997883,69.0,1.0,3.0,1.0,1.0
407,<=1L,S,CAT,0,N,30.0,0.345817687198688,1.46288374605,39.0,1.0,0.0,0.0,0.0
408,<=1L,S,CAT,0,Y,23.0,2.48138515264972,2.44853026856586,2.0,1.0,0.0,0.0,0.0
409,<=1L,S,CAT,0,N,24.0,12.9620931754017,132.0,0.0,0.0,0.0,0.0,0.0
410,<=1L,P,CAT,0,N,22.0,132.0,132.0,0.0,0.0,1.0,0.0,0.0
411,5_10L,P,CAT,0,N,22.0,5.63545402470048,132.0,25.0,0.0,0.0,0.0,0.0
412,5_10L,S,CAT,0,N,23.0,0.312962803114826,0.740076296205033,17.0,1.0,0.0,0.0,0.0
413,5_10L,P,CAT,0,Y,21.0,3.23704748657855,4.55124284993304,141.0,2.0,30.0,2.25,0.8
414,<=1L,ST,CAT,0,N,19.0,6.42397124271318,132.0,1.0,0.0,0.0,0.0,0.0
415,<=1L,S,CAT,0,Y,30.0,0.312962803114826,1.26575444154683,18.0,1.0,0.0,0.0,0.0
416,5_10L,P,CAT,0,N,40.0,0.345817687198688,1.52859351421772,104.0,1.0,1.0,0.0,0.0
417,<=1L,S,CAT,0,N,19.0,0.444382339450274,0.575801875785722,21.0,3.0,2.15384615384615,1.0,0.6086956521739131
418,<=1L,S,CAT,0,N,32.0,2.87564376165607,2.87564376165607,3.0,2.0,2.8,3.0,0.625
419,<=1L,S,CAT,0,N,24.0,21.9971862984638,132.0,0.0,0.0,0.0,0.0,0.0
420,5_10L,P,CAT,0,Y,21.0,132.0,132.0,0.0,0.0,10.0,0.5,0.5
421,5_10L,P,CAT,0,Y,21.0,6.42397124271318,132.0,29.0,0.0,0.0,0.0,0.0
422,5_10L,P,CAT,0,N,33.0,132.0,1.06862513704365,0.0,1.0,0.0,0.0,0.0
423,5_10L,P,CAT,0,Y,33.0,0.312962803114826,0.411527455366412,555.0,68.0,0.0,0.0,0.0
424,<=1L,S,CAT,0,N,19.0,1.98856189139179,3.79558051600421,67.0,1.0,2.0,2.0,0.2
425,5_10L,P,CAT,0,N,24.0,132.0,132.0,8.0,0.0,0.0,0.0,0.0
426,<=1L,S,CAT,0,Y,20.0,0.970060484792067,2.21854607997883,10.0,2.0,5.5,1.33333333333333,1.0
427,<=1L,S,CAT,0,N,34.0,0.411527455366412,1.98856189139179,19.0,4.0,0.0,1.0,1.0
428,<=1L,S,CAT,0,Y,19.0,0.937205600708205,3.368467022914,101.0,1.0,4.0,1.0,1.0
429,<=1L,S,CAT,0,N,23.0,0.707221412121171,1.95570700730793,21.0,1.0,0.0,0.0,0.0
430,<=1L,S,CAT,0,N,19.0,1.66001305055317,2.25140096406269,24.0,1.0,0.0,0.0,0.0
431,<=1L,S,CAT,0,Y,21.0,0.37867257128255,1.79143258688862,81.0,1.0,32.0,1.0,0.5
432,5_10L,P,CAT,0,N,24.0,0.312962803114826,0.871495832540481,2172.0,20.0,23.0,0.0,0.0
433,<=1L,S,CAT,0,Y,24.0,0.444382339450274,0.37867257128255,67.0,1.0,0.0,0.0,0.0
434,1_5L,B,CAT,0,N,30.0,132.0,132.0,0.0,0.0,0.0,0.0,0.0
435,1_5L,B,CAT,0,N,32.0,3.1056279502431,11.1550745507893,400.0,4.0,0.0,0.0,0.0
436,<=1L,S,CAT,0,N,19.0,1.00291536887593,0.970060484792067,1.0,1.0,0.0,0.0,0.0
437,1_5L,S,CAT,0,N,27.0,132.0,132.0,0.0,0.0,0.0,0.0,0.0
438,<=1L,P,CAT,0,N,26.0,132.0,132.0,0.0,0.0,0.0,0.0,0.0
439,1_5L,O,CAT,0,N,28.0,132.0,132.0,0.0,0.0,0.0,0.0,0.0
440,<=1L,S,CAT,0,N,18.0,0.477237223534136,3.79558051600421,74.0,1.0,3.0,2.0,0.3333333333333333
441,<=1L,P,CAT,0,N,22.0,0.312962803114826,1.06862513704365,26.0,1.0,4.0,2.0,0.2857142857142857
442,1_5L,O,CAT,0,N,30.0,0.312962803114826,0.740076296205033,710.0,68.0,0.0,0.0,0.0
443,<=1L,P,CAT,0,N,45.0,132.0,0.838640948456619,0.0,1.0,0.0,0.0,0.0
444,<=1L,S,CAT,0,Y,40.0,0.312962803114826,0.312962803114826,114.0,42.0,35.0,56.0,1.0
445,<=1L,S,CAT,0,N,28.0,5.7997284451198,132.0,6.0,0.0,0.0,0.0,0.0
446,5_10L,P,CAT,0,N,23.0,1.06862513704365,132.0,15.0,0.0,0.0,0.0,0.0
447,<=1L,S,CAT,0,N,26.0,0.345817687198688,0.838640948456619,33.0,1.0,0.0,0.0,0.0
448,5_10L,S,CAT,0,N,18.0,0.411527455366412,0.575801875785722,21.0,3.0,0.0,1.0,1.0
449,<=1L,S,CAT,0,N,18.0,0.345817687198688,0.641511643953447,43.0,4.0,10.0,2.5,0.6666666666666666
450,5_10L,P,CAT,0,N,31.0,7.90244102648697,132.0,23.0,0.0,0.0,0.0,0.0
451,5_10L,P,CAT,0,N,18.0,0.345817687198688,132.0,9.0,0.0,1.0,0.0,0.0
452,<=1L,P,CAT,0,N,20.0,5.274050299778,132.0,24.0,0.0,28.0,1.66666666666667,0.5
453,5_10L,P,CAT,0,Y,19.0,1.46288374605,1.79143258688862,9.0,2.0,55.0,1.5,0.2857142857142857
454,<=1L,S,CAT,0,N,43.0,0.54294699170186,1.26575444154683,19.0,1.0,0.0,0.0,0.0
455,<=1L,P,CAT,0,N,20.0,132.0,132.0,0.0,0.0,0.0,0.0,0.0
456,<=1L,S,CAT,0,Y,26.0,0.411527455366412,1.06862513704365,17.0,3.0,4.0,1.0,0.5
457,5_10L,S,CAT,1,N,37.0,0.312962803114826,0.772931180288895,170.0,47.0,4.0,1.0,1.0
458,<=1L,P,CAT,0,N,40.0,132.0,1.23289955746296,0.0,1.0,0.0,0.0,0.0
459,<=1L,S,CAT,0,Y,19.0,0.312962803114826,132.0,7.0,1.0,0.0,0.0,0.0
460,<=1L,S,CAT,0,N,40.0,0.312962803114826,0.411527455366412,660.0,7.0,0.0,0.0,0.0
461,5_10L,P,CAT,0,N,25.0,6.25969682229386,132.0,12.0,0.0,0.0,0.0,0.0
462,<=1L,S,CAT,0,Y,20.0,0.345817687198688,1.43002886196614,50.0,3.0,0.0,0.0,0.0
463,5_10L,S,CAT,1,N,36.0,3.95985493642352,1.75857770280476,345.0,1.0,0.0,0.0,0.0
464,<=1L,S,CAT,0,N,19.0,0.838640948456619,1.23289955746296,40.0,1.0,7.0,1.0,1.0
465,<=1L,S,CAT,0,Y,20.0,0.37867257128255,1.00291536887593,28.0,3.0,4.0,5.0,1.0
466,5_10L,P,Franchisee,0,Y,33.0,0.312962803114826,0.970060484792067,746.0,621.0,0.0,0.0,0.0
467,5_10L,P,CAT,0,N,36.0,0.345817687198688,1.10148002112752,371.0,11.0,0.0,0.0,0.0
468,5_10L,P,CAT,0,Y,20.0,5.89829309737138,1.69286793463703,2.0,1.0,0.0,0.0,0.0
469,<=1L,S,CAT,0,N,25.0,132.0,2.415675384482,0.0,1.0,0.0,0.0,0.0
470,5_10L,P,CAT,0,N,25.0,0.970060484792067,0.970060484792067,84.0,2.0,0.0,0.0,0.0
471,5_10L,P,CAT,0,N,21.0,0.838640948456619,3.40132190699786,64.0,2.0,0.0,0.0,0.0
472,<=1L,P,CAT,0,N,27.0,132.0,132.0,0.0,0.0,0.0,0.0,0.0
473,<=1L,ST,CAT,0,N,21.0,0.312962803114826,0.312962803114826,3330.0,1719.0,0.0,0.0,0.0
474,<=1L,S,CAT,0,N,21.0,1.00291536887593,2.64565957306903,34.0,1.0,0.0,0.0,0.0
475,<=1L,Student,CAT,0,Y,19.0,0.805786064372757,1.33146420971455,48.0,1.0,9.0,1.33333333333333,0.375
476,<=1L,S,CAT,0,Y,21.0,1.85714235505634,3.368467022914,33.0,1.0,0.0,0.0,0.0
477,1_5L,S,CAT,0,N,20.0,0.641511643953447,1.03577025295979,162.0,26.0,9.0,0.5,0.25
478,<=1L,S,CAT,0,N,19.0,0.345817687198688,1.98856189139179,34.0,1.0,1.0,1.0,1.0
479,<=1L,S,CAT,0,N,30.0,1.03577025295979,2.6785144571529,311.0,3.0,7.0,3.0,0.25
480,5_10L,P,CAT,0,Y,25.0,132.0,132.0,0.0,0.0,0.0,0.0,0.0
481,5_10L,P,CAT,0,Y,39.0,4.94550145893938,132.0,23.0,0.0,0.0,0.0,0.0
482,<=1L,H,CAT,0,N,31.0,0.312962803114826,2.02141677547565,1598.0,16.0,0.0,0.0,0.0
483,<=1L,S,CAT,0,Y,19.0,132.0,1.88999723914021,16.0,1.0,6.0,0.0,0.0
484,5_10L,P,Franchisee,0,Y,23.0,4.51838796584917,4.71551727035235,76.0,6.0,0.0,0.0,0.0
485,<=1L,P,CAT,0,N,25.0,132.0,132.0,0.0,0.0,0.0,0.0,0.0
486,<=1L,P,Franchisee,0,N,24.0,4.51838796584917,1.79143258688862,55.0,1.0,69.0,0.0,0.0
487,<=1L,S,CAT,0,N,21.0,0.608656759869584,2.21854607997883,38.0,1.0,0.0,2.0,1.0
488,<=1L,S,CAT,0,N,25.0,132.0,132.0,0.0,0.0,0.0,0.0,0.0
489,5_10L,P,CAT,0,N,20.0,2.18569119589497,132.0,6.0,0.0,1.0,1.0,0.5
490,5_10L,P,CAT,0,Y,20.0,0.904350716624343,3.6313060955849,122.0,2.0,18.0,1.0,0.75
491,5_10L,P,CAT,0,Y,20.0,5.04406611119097,132.0,25.0,0.0,0.0,0.0,0.0
